country_text_id,year,nscm_resid_full_0,nscm_resid_domestic_0,nscm_resid_truedom_0,nscm_resid_full_1,nscm_resid_domestic_1,nscm_resid_truedom_1,nscm_resid_full_2,nscm_resid_domestic_2,nscm_resid_truedom_2,nscm_resid_full_3,nscm_resid_domestic_3,nscm_resid_truedom_3,nscm_resid_full_4,nscm_resid_domestic_4,nscm_resid_truedom_4
NER,1999,-1.12036505e-05,-0.00228734,-2.1019434e-05,-0.11969993,-0.19685291,-0.25566128,0.12321746,0.24795854,0.2636186,-0.003501728,-0.048383534,-0.00791439,-4.678976e-06,-0.00043478335,-2.1873644e-05
NGA,1999,-2.9437007e-07,-0.00010480251,-1.8286582e-07,-0.9907148,-0.9641689,-0.9906132,0.99071544,0.9642801,0.9906135,-3.5170143e-07,-6.463549e-06,-1.6356246e-07,-3.17689e-10,-9.301347e-09,-4.3441686e-10
NIC,1999,-1.6607768e-06,-0.0007318515,-9.667351e-07,0.045386553,0.16764355,0.013786256,-0.045382492,-0.166839,-0.013784678,-2.3830855e-06,-7.2522984e-05,-5.6643125e-07,-3.2634433e-09,-1.7539936e-07,-3.6327077e-09
NLD,1999,2.18153e-05,0.0011507273,3.8027763e-05,-1.9674555e-05,-0.001033186,-3.7816975e-05,-1.0112435e-06,-9.137799e-05,-4.5751225e-08,-1.01388316e-07,-2.7232782e-06,-2.343533e-08,-1.0223152e-06,-2.3490333e-05,-2.5358045e-07
NOR,1999,5.364418e-06,0.00034976006,5.4836273e-06,-4.0071372e-06,-0.0003013019,-5.344281e-06,-3.377884e-07,-3.378738e-05,-6.423626e-09,-5.8332525e-08,-9.2532696e-07,-1.48788555e-08,-9.4134765e-07,-1.372789e-05,-1.6773022e-07
NPL,1999,-1.0683709e-06,-0.0007782064,-3.384154e-06,-0.06625527,-0.27784312,-0.21513471,0.066437066,0.2793427,0.2153976,-0.00018060124,-0.00071987254,-0.0002583937,-1.8990173e-07,-1.5853078e-06,-1.0940504e-06
NZL,1999,7.748604e-06,0.001064837,3.528595e-05,-6.0691095e-06,-0.0007522175,-3.4136126e-05,-2.8966966e-07,-6.317496e-05,-7.4239104e-08,-1.18483385e-07,-1.2851282e-05,-1.4007647e-07,-1.2834399e-06,-0.0002364496,-8.771945e-07
PAK,1999,-2.5176405e-07,-0.0009745847,-5.011792e-07,-0.00043895163,-0.008313272,-0.005901707,0.0055348277,0.025530934,0.013429463,-0.005094289,-0.016215961,-0.007522968,-1.3095466e-06,-2.7070375e-05,-4.366161e-06
PHL,1999,-3.7818177e-06,-0.0012299092,-3.088956e-06,0.0070114136,0.046849847,0.0011951327,-0.007005482,-0.045523968,-0.0011919565,-2.1767414e-06,-9.5214426e-05,-1.03515575e-07,-7.0076447e-09,-8.4016017e-07,-1.7865958e-09
PNG,1999,-1.3363876e-05,-0.0054680537,-7.035376e-06,-0.1393662,-0.41289204,-0.17621669,0.13953096,0.4189214,0.17668957,-0.00015101267,-0.00055951066,-0.00046474356,-3.541826e-07,-1.7884092e-06,-1.0717517e-06
POL,1999,0.17580932,0.37321603,0.14860916,-0.17560522,-0.37181097,-0.14848854,-0.00020095985,-0.0013918168,-0.00011763718,-1.245533e-06,-5.2850633e-06,-5.431806e-07,-1.903839e-06,-7.907699e-06,-2.3890852e-06
PRK,1999,-9.0101105e-15,-3.8969192e-10,-2.6936953e-17,-5.6232823e-15,-2.3170671e-10,-2.9293582e-18,-1.3610897e-10,-3.7332236e-06,-9.1878544e-10,-0.00010461547,-0.01074311,-8.613353e-05,0.000104665756,0.010746896,8.6188316e-05
PRT,1999,0.03262943,0.21627748,0.028244078,-0.03259434,-0.21544057,-0.028238224,-3.364081e-05,-0.0008157532,-5.311104e-06,-3.5033116e-07,-5.4744123e-06,-4.7214844e-08,-1.0639865e-06,-1.5793463e-05,-4.6762895e-07
PRY,1999,-3.4287274e-07,-0.00015747549,-1.6278359e-07,0.08296049,0.18614,0.037603438,-0.082957864,-0.1859397,-0.037602466,-2.2805739e-06,-4.2829204e-05,-8.1291955e-07,-1.4061942e-09,-4.2419394e-08,-1.8532742e-09
ROU,1999,-0.0001920421,-0.0077923983,-0.00021071879,0.081859946,0.19155794,0.049164593,-0.0816336,-0.1833794,-0.048934814,-3.3430497e-05,-0.0003691059,-1.6627811e-05,-8.19958e-07,-1.699998e-05,-2.4253004e-06
RUS,1999,-2.9544256e-06,-0.0011758256,-2.2191769e-07,-0.15944102,-0.37666002,-0.048268247,0.15984064,0.38028252,0.048949957,-0.00039598427,-0.0024259929,-0.00068072014,-6.764034e-07,-2.0718157e-05,-7.740268e-07
RWA,1999,-2.1458137e-08,-1.4043316e-05,-5.7130305e-09,-1.258836e-07,-1.16895e-05,-8.7737334e-08,-0.0015999982,-0.02313237,-0.0063885646,0.053369164,0.16675586,0.16231424,-0.051769022,-0.14359769,-0.15592557
SDN,1999,-2.7733387e-11,-2.768207e-07,-3.8283482e-13,-1.6905178e-09,-7.443785e-07,-2.667677e-10,-7.287529e-05,-0.0064218165,-0.00084723375,0.00713104,0.016991854,0.0013033748,-0.0070581944,-0.010569123,-0.00045618365
SEN,1999,-1.8051365e-05,-0.0015951495,-1.8889767e-05,0.0059351325,0.044165373,0.009997368,-0.005915919,-0.042508166,-0.0099773705,-1.1960052e-06,-6.11707e-05,-1.1026381e-06,-1.0125806e-08,-9.065523e-07,-4.0304982e-08
SLE,1999,-2.268972e-07,-0.00038143218,-1.7339434e-07,-0.0032335136,-0.020616245,-0.0042181695,0.005300522,0.050611615,0.014645815,-0.002066202,-0.029561697,-0.010423602,-5.9847844e-07,-5.227418e-05,-3.8786416e-06
SOM,1999,-1.779661e-08,-6.1481034e-05,-3.8195605e-10,-1.6836386e-06,-3.007348e-05,-8.569011e-06,0.06160079,-0.13645685,-0.20021665,-0.061457455,0.13678288,0.20022845,-0.00014166509,-0.00023450675,-3.1909003e-06
SRB,1999,-2.3744465e-07,-3.6677506e-05,-1.317813e-08,-0.00011776788,-0.0015509615,-5.4854445e-06,0.25656736,0.23793182,0.3007676,-0.24931616,-0.13101429,-0.28780895,-0.007133192,-0.10532991,-0.012953131
SWE,1999,6.7949295e-06,0.000667274,1.13248825e-05,-6.29488e-06,-0.0006368282,-1.116457e-05,-1.5040182e-07,-2.0752981e-05,-6.6577766e-09,-2.0878327e-08,-6.022268e-07,-4.270985e-09,-3.3182272e-07,-9.072637e-06,-7.125624e-08
SWZ,1999,-3.0993978e-09,-4.3072096e-06,-3.4295974e-10,-3.2406614e-08,-4.1100975e-06,-4.987059e-09,-0.00042056275,-0.010720876,-0.0020091478,0.05246979,0.18419081,0.1837731,-0.052049223,-0.17346157,-0.18176398
SYC,1999,-0.00022918511,-0.0021548294,-1.11732115e-05,-0.0036045806,-0.010237265,-0.0017386765,0.030407071,0.36537266,0.10634613,-0.024497371,-0.22707091,-0.096943036,-0.0020759744,-0.12590966,-0.0076531856
SYR,1999,-4.845053e-13,-9.2063885e-09,-1.11644524e-14,-2.5616672e-12,-3.42111e-08,-3.7919717e-14,-4.2292793e-08,-0.0002530453,-1.5794034e-06,-0.019317279,-0.26959193,-0.03492677,0.01931721,0.269845,0.03492832
TCD,1999,-7.5952905e-10,-1.1066741e-06,-4.8488646e-10,-0.0003058721,-0.007970365,-0.00013969722,0.009828508,0.054628193,0.0230093,-0.009522344,-0.046620227,-0.02286595,-3.453663e-07,-3.655757e-05,-3.7382533e-06
TGO,1999,-9.653878e-09,-9.151012e-06,-5.397075e-09,-0.0005006442,-0.012571612,-0.00030642663,0.017321646,0.07691115,0.033935547,-0.016818428,-0.06407469,-0.033607848,-2.5476681e-06,-0.00025574843,-2.135039e-05
THA,1999,-9.262981e-06,-0.0013696796,-1.7691302e-05,0.32867527,0.47829923,0.3668809,-0.32849023,-0.47454074,-0.36659405,-0.00017524512,-0.002367102,-0.00026673218,-6.0343547e-07,-2.1672646e-05,-2.4476392e-06
TJK,1999,-6.4047456e-10,-8.6960586e-07,-7.2196533e-11,-1.6898721e-07,-2.4745294e-05,-2.5306695e-08,-0.0023676967,-0.03600835,-0.0063542314,0.010291755,0.085124075,0.019159794,-0.00792401,-0.049090106,-0.012805496
TKM,1999,-2.7071788e-14,-1.0561502e-09,-3.0513748e-16,-3.6564535e-14,-8.2961915e-10,-1.773372e-16,-8.255316e-10,-6.771194e-06,-1.6531729e-08,-0.0013383088,-0.032617137,-0.0022864596,0.0013383627,0.032623947,0.0022864342
TTO,1999,0.15566838,0.31800365,0.32499415,-0.150867,-0.27670717,-0.31591475,-0.004775675,-0.04088569,-0.008955482,-1.4583444e-05,-0.00028503372,-5.459841e-05,-1.1162986e-05,-0.0001258893,-6.937264e-05
TUN,1999,-3.5140528e-09,-2.192002e-06,-4.1418177e-10,-1.2486119e-07,-4.2859214e-05,-6.297854e-08,-0.000992543,-0.0559526,-0.023421893,0.18414366,0.2873671,0.12809521,-0.18315105,-0.23136938,-0.104673214
TUR,1999,-3.527675e-05,-0.007451036,-7.791478e-05,-0.021734145,-0.074511,-0.054736357,0.023769617,0.10218495,0.058158994,-0.0019713228,-0.019116279,-0.0032513642,-2.8918877e-05,-0.0011065855,-9.343258e-05
TWN,1999,-0.0021228152,-0.066954754,-0.00510657,0.023895562,0.24457794,0.035301447,-0.02175096,-0.17580022,-0.030155316,-1.9496962e-05,-0.0014736372,-2.7987968e-05,-2.2555128e-06,-0.00034929256,-1.15737e-05
TZA,1999,-1.8635332e-05,-0.0016531688,-3.2591586e-05,0.21769345,0.41427487,0.16735214,-0.21756032,-0.41050863,-0.1672236,-0.00011394086,-0.002085779,-9.415527e-05,-4.5966513e-07,-2.7314562e-05,-1.7874621e-06
UGA,1999,-5.4761983e-07,-0.00012420223,-4.199291e-07,-0.07892462,-0.16659567,-0.028272035,0.07994872,0.1804266,0.031788945,-0.0010228232,-0.013633968,-0.0035123148,-6.7113956e-07,-7.2746305e-05,-4.2161346e-06
UKR,1999,-1.229731e-06,-0.0005569702,-7.011472e-07,-0.01637866,-0.14418775,-0.013755305,0.018111587,0.15849769,0.017892897,-0.0017282808,-0.013499713,-0.0041183797,-3.3999322e-06,-0.00025331136,-1.8451756e-05
URY,1999,0.00015950203,0.021573722,0.0028927922,-0.00014958096,-0.0142090395,-0.0027313754,-1.7758028e-06,-0.0004049711,-2.8697792e-05,-9.809086e-07,-0.00067904574,-7.570934e-05,-7.1599534e-06,-0.0062806383,-5.7067475e-05
USA,1999,0.008695304,0.038381994,0.042041183,-0.0086815525,-0.03816062,-0.04203943,-1.3180574e-05,-0.00021709753,-1.5520277e-06,-1.7680586e-07,-1.4093972e-06,-1.9514232e-08,-3.4100051e-07,-2.8982402e-06,-7.1899194e-08
UZB,1999,-6.1955584e-12,-1.8919389e-08,-9.7455796e-14,-2.3638105e-11,-6.579917e-08,-3.3556724e-13,-4.3966523e-07,-0.00037691894,-3.7683878e-06,-0.030716557,-0.17666961,-0.027987812,0.030716956,0.1770466,0.027991593
VEN,1999,-0.00026822175,-0.013717947,-6.3623906e-05,0.21951729,0.35964417,0.5357956,-0.21893838,-0.33555248,-0.53453153,-0.00030813395,-0.00971822,-0.0011854718,-2.58925e-06,-0.000655588,-1.50301785e-05
VNM,1999,-7.921422e-08,-5.583544e-06,-3.3548309e-09,-2.306577e-07,-1.2972721e-05,-8.567678e-09,-0.00022788842,-0.008080626,-0.0007802207,-0.038949754,-0.1205475,-0.053393014,0.039178014,0.12864667,0.05417329
YEM,1999,-3.68773e-09,-4.988607e-06,-1.6862084e-09,-0.00012605453,-0.002437058,-0.00029545842,0.02684331,0.057195067,0.023236394,-0.02671337,-0.054724198,-0.02293823,-3.820737e-06,-2.8871142e-05,-2.6740013e-06
ZAF,1999,-3.9854156e-05,-0.0034803061,-0.00010036906,0.0009966493,0.012824118,0.0004529357,-0.0009567357,-0.009339225,-0.00035254686,-1.5191553e-07,-4.4789917e-06,-1.628989e-08,-2.905114e-09,-1.0730012e-07,-5.02971e-09
ZMB,1999,-7.790979e-06,-0.001029863,-7.173517e-06,0.15502942,0.34999883,0.07274032,-0.15496477,-0.34811312,-0.07271817,-5.6708126e-05,-0.0008500167,-1.4845895e-05,-1.3447848e-07,-5.864729e-06,-1.7439933e-07
ZWE,1999,-8.972358e-08,-4.369151e-05,-9.310602e-08,-0.0018091544,-0.014905057,-0.0011301303,0.013404489,0.08689666,0.01954174,-0.011588385,-0.07101236,-0.018352905,-6.808901e-06,-0.00093552173,-5.8608177e-05
AFG,2000,-7.455415e-11,-4.5062648e-06,-1.1373281e-13,-8.41842e-10,-3.3434281e-07,-4.6220645e-11,-0.00022521934,-0.008739268,-0.00061666785,0.001139164,0.011119127,0.0007097721,-0.00091393647,-0.0023750335,-9.3018825e-05
ALB,2000,-4.3765187e-05,-0.0032913575,-6.231465e-05,0.20246339,0.30880237,0.19913226,-0.20235407,-0.30452147,-0.19897535,-6.4913045e-05,-0.0009728208,-9.1758084e-05,-6.0506704e-07,-1.6683127e-05,-2.8871957e-06
ARE,2000,-1.2866357e-07,-0.0007934006,-3.221841e-09,-2.9655831e-09,-1.3022252e-06,-5.7855094e-09,-0.00010848978,-0.0057814317,-0.00049554807,0.1777603,0.25084996,0.10783398,-0.17765173,-0.24427378,-0.10733847
ARG,2000,-0.004656901,-0.07091838,-0.002166386,0.0049280524,0.07411224,0.00220716,-0.00027102107,-0.00319177,-4.0715655e-05,-9.483534e-08,-1.9216259e-06,-4.120584e-09,-9.433773e-09,-1.9904442e-07,-4.8654134e-09
ARM,2000,-1.9992947e-07,-9.2680355e-05,-1.17544154e-07,-0.0017102996,-0.032776184,-0.0010932222,0.00830549,0.0811466,0.0143716335,-0.006586049,-0.047073334,-0.013180587,-8.955283e-06,-0.0012044392,-9.7642456e-05
AUS,2000,1.335144e-05,0.0012545586,5.7578087e-05,-1.24309e-05,-0.0011954916,-5.739076e-05,-4.1498495e-07,-4.4593784e-05,-5.543155e-08,-5.0890353e-08,-1.3556987e-06,-2.0228148e-08,-5.266519e-07,-1.3066836e-05,-1.7508451e-07
AZE,2000,-1.0812609e-09,-7.6216537e-07,-4.485973e-11,-3.864169e-07,-5.9014492e-05,-1.41560434e-08,-0.009739876,-0.12520376,-0.011655953,0.01719004,0.17362225,0.0561381,-0.0074498323,-0.048358794,-0.04448216
BDI,2000,-1.720674e-06,-0.0008746496,-8.707758e-07,-0.00055144733,-0.0027009614,-0.0018105783,0.08121562,0.42042786,0.250776,-0.0806144,-0.41457435,-0.24881546,-4.7949656e-05,-0.0022778835,-0.00014896969
BEL,2000,3.8027763e-05,0.0016965866,0.00015938282,-3.6297602e-05,-0.0015971382,-0.00015903037,-1.1255466e-06,-8.8322966e-05,-1.180622e-07,-7.048843e-08,-1.4766705e-06,-1.7273287e-08,-6.359182e-07,-9.6543135e-06,-1.9312344e-07
BEN,2000,-8.133812e-06,-0.00066648907,-3.653009e-06,0.00048279762,0.0066129565,0.00015819073,-0.00047469296,-0.00594408,-0.00015445084,-4.6312586e-08,-2.3858515e-06,-3.8579913e-09,-4.464814e-10,-2.225154e-08,-2.6335256e-10
BFA,2000,-1.3846453e-05,-0.0010136444,-1.0439488e-05,0.008409619,0.08148807,0.0092538595,-0.008393776,-0.080259666,-0.009241665,-1.9578083e-06,-0.00021279727,-1.6999854e-06,-1.2842791e-08,-1.9529684e-06,-3.9310628e-08
BGD,2000,-1.0590481e-07,-0.00012854593,-1.8522162e-07,-0.020151854,-0.16502927,-0.036018636,0.020392,0.1663118,0.036403656,-0.00023990856,-0.001152236,-0.0003843867,-1.1851052e-07,-1.8167652e-06,-3.993373e-07
BGR,2000,-0.019430134,-0.07220975,-0.008046104,0.022849679,0.10510886,0.012901247,-0.003415306,-0.03282244,-0.00485012,-3.426348e-06,-6.4381195e-05,-2.3857401e-06,-7.968507e-07,-1.2288772e-05,-2.6204705e-06
BHR,2000,-4.699592e-08,-0.00015502883,-4.8031545e-10,-3.9477275e-08,-4.1367516e-06,-1.39181315e-08,-0.00095883064,-0.016757436,-0.0025939203,0.023904324,0.049845397,0.00630939,-0.022945415,-0.03292874,-0.00371546
BIH,2000,-3.127264e-05,-0.0021464685,-3.118168e-05,0.09214556,0.25823534,0.116215706,-0.092089884,-0.25487664,-0.116163135,-2.4249333e-05,-0.0011894505,-2.0688207e-05,-2.4243158e-07,-2.2716022e-05,-7.0586486e-07
BLR,2000,-9.3578e-10,-3.3155285e-07,-4.6342694e-11,-8.4880303e-10,-6.851876e-07,-7.561634e-11,-3.901246e-06,-0.0008821437,-2.295962e-05,-0.010905452,-0.038686417,-0.006260233,0.010909319,0.039569616,0.006283164
BOL,2000,-8.898371e-06,-0.0014241675,-9.300136e-06,0.009448588,0.0870505,0.013218045,-0.009438973,-0.085562095,-0.013207975,-6.498862e-07,-6.3813546e-05,-8.111216e-07,-3.7871573e-09,-4.9485357e-07,-2.7946449e-08
BRA,2000,-0.00033792894,-0.013458997,-0.00047121802,0.00056165457,0.015827537,0.0005787611,-0.00022374911,-0.0023670567,-0.00010756772,-3.764509e-08,-1.377818e-06,-5.949381e-09,-1.7311472e-09,-8.550053e-08,-3.5243268e-09
BTN,2000,-0.00013241191,-0.032376736,-2.2101525e-05,-1.2193269e-05,-0.00036231405,-4.3166878e-05,-0.043378595,-0.09713187,-0.08293816,0.063305795,0.28685153,0.12713331,-0.019782534,-0.15698057,-0.044129837
BWA,2000,-0.057689633,-0.30984902,-0.07834083,0.07860726,0.43149036,0.13307345,-0.020838838,-0.117099635,-0.054353412,-6.684786e-05,-0.0030351034,-0.00028185075,-1.1941953e-05,-0.0015065859,-9.7406875e-05
CAF,2000,-2.224605e-07,-0.00015760961,-1.1288363e-07,-0.052576266,-0.13886827,-0.050424043,0.053154707,0.14909792,0.05166328,-0.00057808275,-0.010058557,-0.0012388304,-1.6362337e-07,-1.3549266e-05,-3.120005e-07
CAN,2000,8.523464e-05,0.002480328,0.00040775537,-8.013825e-05,-0.0022437847,-0.0004068263,-3.7729471e-06,-0.00021686438,-4.9613425e-07,-1.8795599e-07,-4.048586e-06,-6.505304e-08,-1.0392292e-06,-1.5621175e-05,-4.1239034e-07
CHE,2000,2.503395e-06,0.003174901,0.0002848506,-7.055931e-07,-4.8288843e-05,-6.0350903e-05,-1.795142e-08,-4.4507597e-06,-1.2518361e-06,-1.5741988e-07,-0.00012960011,-0.00021326826,-1.7252092e-06,-0.0029926647,-9.935536e-06
CHL,2000,-0.055791695,-0.11072274,-0.085463926,0.05594939,0.112324834,0.085556805,-0.00015757134,-0.0015987842,-9.2742215e-05,-1.4384943e-07,-2.6303746e-06,-4.8497682e-08,-4.0433182e-08,-7.234627e-07,-1.2560581e-07
CIV,2000,-1.9402048e-06,-0.00032537276,-2.8062043e-06,-0.84206927,-0.67107624,-0.78090703,0.8421072,0.67216194,0.7810254,-3.5906553e-05,-0.0007584918,-0.00011529004,-3.2877487e-08,-1.8433243e-06,-2.76004e-07
CMR,2000,-4.656595e-09,-3.267024e-06,-1.7060431e-09,-0.0025187822,-0.034579534,-0.0011269809,0.0030309558,0.038856924,0.0029428005,-0.00051207707,-0.0042700265,-0.0018152292,-5.7102806e-08,-4.075034e-06,-5.4672165e-07
COD,2000,-2.5020773e-08,-3.956949e-05,-2.237464e-09,-1.9146526e-05,-0.00017820873,-1.925457e-05,0.28031158,0.3474011,0.40117326,-0.28024453,-0.34661132,-0.40111876,-4.7861955e-05,-0.0005721064,-3.5230114e-05
COL,2000,-3.0301346e-05,-0.007382629,-1.2298182e-05,0.0030798912,0.043914318,0.008041382,-0.0030490488,-0.03641475,-0.008027688,-6.1715605e-07,-0.00011501814,-1.4723454e-06,-4.5846216e-09,-2.004208e-06,-1.4111993e-08
CRI,2000,-0.00062549114,0.17005703,-0.12239048,0.0006927252,-0.16949904,0.12241185,-6.695409e-05,-0.0005551818,-2.1021067e-05,-1.4608716e-07,-1.5997389e-06,-3.6069835e-08,-1.0542202e-07,-1.1953415e-06,-2.1725984e-07
CYP,2000,-0.06397974,-0.32978427,-0.017656751,0.084680796,0.4189973,0.023528636,-0.020647459,-0.088480696,-0.0058605615,-4.3346714e-05,-0.00059519225,-8.045967e-06,-1.0245636e-05,-0.0001371413,-3.2535688e-06
DEU,2000,2.3961067e-05,0.0020189881,6.020069e-05,-2.3682225e-05,-0.0019957582,-6.017547e-05,-1.7332668e-07,-2.0743004e-05,-8.543314e-09,-1.0609094e-08,-2.419789e-07,-1.0485148e-09,-1.3243164e-07,-2.225965e-06,-2.7240862e-08
DJI,2000,-9.640178e-09,-6.2064155e-06,-4.212348e-10,-5.111301e-06,-0.00012676655,-4.8903377e-07,-0.043116435,-0.1494804,-0.08352443,0.04458505,0.16599542,0.08610064,-0.0014634768,-0.01638201,-0.0025758063
DNK,2000,1.4305115e-06,0.0002476573,3.4570694e-06,-1.2103525e-06,-0.00022225383,-3.3519793e-06,-2.5335149e-08,-7.784604e-06,-2.2281716e-09,-8.386624e-09,-5.810358e-07,-5.2071045e-09,-1.9666813e-07,-1.7086788e-05,-6.609954e-08
ECU,2000,-9.856537e-06,-0.0016612083,-1.3689922e-05,0.008006752,0.08625418,0.003221035,-0.00799589,-0.08442568,-0.0032068233,-9.689461e-07,-0.00016594627,-4.97457e-07,-4.5522035e-09,-1.3757492e-06,-1.8270171e-08
EGY,2000,-6.8979766e-08,-1.452211e-05,-2.3108178e-09,-5.538334e-05,-0.00064737484,-9.102168e-06,-0.1460214,-0.30306327,-0.31623712,0.15004689,0.3172657,0.31682253,-0.0039700335,-0.013540599,-0.000576287
ESP,2000,0.00029796362,0.018238962,0.0024110079,-0.0002956098,-0.017975528,-0.0024088523,-1.8721579e-06,-0.00025083916,-1.7906715e-06,-4.5420023e-08,-2.3592513e-06,-4.1199485e-08,-3.3982633e-07,-1.0309819e-05,-3.7179075e-07
ETH,2000,-5.167154e-08,-1.6356144e-05,-1.2361218e-08,-0.00011660848,-0.001032574,-3.0930973e-05,0.04106134,0.17263192,0.27552605,-0.04091447,-0.17043422,-0.2747663,-3.0241243e-05,-0.0011487809,-0.0007288279
FIN,2000,7.1406364e-05,0.0033459663,0.00014042854,-7.0241644e-05,-0.0032743986,-0.00014029641,-6.264432e-07,-6.0722025e-05,-3.285999e-08,-3.955721e-08,-1.1621091e-06,-6.286387e-09,-4.2238364e-07,-9.6307085e-06,-9.610094e-08
FJI,2000,-1.5985237e-05,-0.009558384,-9.178548e-06,-0.0006899698,-0.0073894938,-0.0024928772,0.008689761,0.13733941,0.05537021,-0.007958396,-0.118117295,-0.052614044,-2.5429346e-05,-0.0022742138,-0.0002541395
FRA,2000,0.0014220476,0.016509056,0.025113225,-0.0013998717,-0.015753554,-0.02509412,-1.7967197e-05,-0.00067315326,-1.681212e-05,-6.2507127e-07,-1.3001442e-05,-4.3428832e-07,-3.591816e-06,-6.931891e-05,-1.7676238e-06
GAB,2000,-9.6446314e-08,-3.4904875e-05,-2.9327898e-08,-0.044027887,-0.16824761,-0.011564579,0.04420638,0.17000723,0.011967063,-0.00017831454,-0.0017206691,-0.00040206287,-6.464549e-08,-4.045553e-06,-4.2331146e-07
GBR,2000,6.425381e-05,0.0019363761,0.00023943186,-5.782086e-05,-0.0016387812,-0.00023808582,-4.947494e-06,-0.00027707967,-5.5109683e-07,-2.382387e-07,-4.6907912e-06,-9.747813e-08,-1.2167607e-06,-1.5808626e-05,-5.490914e-07
GEO,2000,-1.0771443e-07,-7.018533e-05,-1.9358112e-07,-0.004424752,-0.06373514,-0.0061773066,0.0055302978,0.07522273,0.009929657,-0.0011045889,-0.011317606,-0.0037377845,-8.980126e-07,-9.9797515e-05,-1.42753015e-05
GHA,2000,-1.5306145e-05,-0.00052110094,-1.1945725e-05,0.00033342838,0.005413413,0.00016367435,-0.00031809334,-0.004890685,-0.00015171472,-3.043571e-08,-1.571438e-06,-2.9987444e-09,-5.0268656e-10,-1.825546e-08,-7.601489e-10
GIN,2000,-2.9412843e-09,-3.4794623e-06,-7.7685025e-10,-0.00044224292,-0.0074227545,-0.00015647922,0.009311378,0.065853596,0.034476638,-0.008868553,-0.05835186,-0.034316134,-6.247938e-07,-7.544043e-05,-3.9791084e-06
GMB,2000,-9.305159e-08,-1.704633e-05,-7.1418724e-09,-4.3680942e-05,-0.0003560382,-3.043988e-06,-0.07747545,-0.118201315,-0.090744525,0.08027905,0.17705238,0.098160625,-0.0027598003,-0.05847792,-0.0074130506
GNB,2000,-5.798444e-08,-3.797442e-05,-3.8011095e-08,-0.0113128405,-0.05266359,-0.0048710224,0.011678159,0.05983883,0.0063782334,-0.00036506393,-0.0071238074,-0.0015060388,-1.3205978e-07,-1.3476661e-05,-1.1005199e-06
GNQ,2000,-8.845102e-11,-1.1836702e-07,-1.0432062e-12,-1.958836e-08,-2.3363107e-06,-3.582725e-10,-0.0005642904,-0.011114778,-0.0013952571,0.0063248873,0.06677449,0.009306192,-0.0057605617,-0.055657245,-0.007910968
GRC,2000,0.18596214,0.43646574,0.13242841,-0.18524563,-0.43009934,-0.13230062,-0.00070902525,-0.0063316026,-0.0001248122,-2.7946828e-06,-1.6098207e-05,-3.8232452e-07,-4.633709e-06,-1.86779e-05,-2.6324126e-06
GTM,2000,-9.064387e-07,-0.00027506874,-1.1299695e-06,0.019976139,0.10925627,0.009566367,-0.019974362,-0.10890889,-0.009564236,-9.475437e-07,-7.21539e-05,-1.0322466e-06,-1.2250887e-09,-1.5032722e-07,-4.795414e-09
GUY,2000,-7.66472e-05,-0.0045316997,-4.1438892e-05,0.0118047,0.2772077,0.22333512,-0.01158607,-0.26705506,-0.222321,-0.00014093333,-0.005514265,-0.0009622367,-1.0152041e-06,-0.00010661308,-1.0505429e-05
HRV,2000,-0.009113183,-0.046008974,-0.009583082,-0.91183525,-0.8511761,-0.9033561,0.92095464,0.8972486,0.9129544,-5.267116e-06,-5.4540582e-05,-8.814769e-06,-8.9676627e-07,-9.072703e-06,-6.484468e-06
HTI,2000,-3.3585542e-07,-0.0002706248,-1.5982836e-07,-0.38495156,-0.37830746,-0.25442827,0.3849761,0.37904924,0.25452954,-2.4203822e-05,-0.00047078577,-0.00010111661,-8.685537e-09,-3.843429e-07,-3.110158e-08
HUN,2000,0.040720582,0.19446886,0.13142431,-0.040638253,-0.19211586,-0.13134275,-7.822773e-05,-0.0021890788,-7.7334356e-05,-1.2093399e-06,-4.404203e-05,-8.7286617e-07,-2.9939529e-06,-0.000119803044,-3.3393562e-06
IDN,2000,-1.724329e-05,-0.002536479,-1.4615215e-05,0.015635967,0.061518133,0.007406652,-0.01561565,-0.058937088,-0.0073915576,-3.0292615e-06,-4.4158554e-05,-4.8033957e-07,-2.1824901e-08,-4.2965934e-07,-1.4738394e-08
IND,2000,-0.00044172254,-0.017590804,-0.0007578066,0.030507803,0.070641816,0.007453501,-0.03005835,-0.053015307,-0.0066940547,-7.4952454e-06,-3.5006622e-05,-1.420402e-06,-1.5540613e-07,-6.9685797e-07,-2.946687e-07
IRL,2000,0.00031137466,0.006000161,0.0018443465,-0.000299672,-0.005576749,-0.0018419608,-8.868493e-06,-0.00036903843,-1.5349901e-06,-3.9870994e-07,-8.962931e-06,-1.5607198e-07,-2.5319669e-06,-4.5502547e-05,-7.144273e-07
IRN,2000,-2.9098817e-07,-8.11768e-05,-3.4498562e-08,-2.5439203e-05,-0.00032228048,-8.022357e-06,-0.22797906,-0.2395812,-0.29005775,0.23498881,0.29958498,0.2998463,-0.006984035,-0.05960034,-0.00978054
IRQ,2000,-3.817461e-11,-6.1736806e-08,-2.6325776e-13,-8.780462e-10,-4.363534e-07,-6.7913205e-12,-2.4924868e-05,-0.003959562,-0.00017616719,0.060816407,-0.11547625,0.17446375,-0.060791492,0.119436294,-0.17428759
